% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.505259590400e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
2175 2174 +4.263003817e-07 +1.028585211e+01 0000000000000000 -1.0114e-01 +1.8856e+00 +1.0808e+00 +1.1720e+00 -1.5814e-01 +3.6217e+00 -2.6385e+00 -4.1451e-02 -2.7088e+00 -3.1276e+00 +9.2782e-01 +3.8450e-01 -3.2075e+00 +1.1876e+00 -3.2620e+00 +2.9157e+00 +4.1154e-01 +3.2451e+00 -9.0010e-01 -2.9361e+00
2404 2404 +1.866139616e-07 +1.028585187e+01 0000000000000000 -1.0106e-01 +1.8862e+00 +1.0816e+00 +1.1714e+00 -1.5777e-01 +3.6225e+00 -2.6379e+00 -4.0809e-02 -2.7094e+00 -3.1272e+00 +9.2769e-01 +3.8376e-01 -3.2077e+00 +1.1873e+00 -3.2623e+00 +2.9158e+00 +4.1180e-01 +3.2450e+00 -9.0049e-01 -2.9371e+00
2405 2404 +1.855440708e-07 +1.028585186e+01 0000000000000000 -1.0106e-01 +1.8862e+00 +1.0816e+00 +1.1714e+00 -1.5777e-01 +3.6225e+00 -2.6379e+00 -4.0809e-02 -2.7094e+00 -3.1272e+00 +9.2769e-01 +3.8376e-01 -3.2077e+00 +1.1873e+00 -3.2623e+00 +2.9158e+00 +4.1180e-01 +3.2450e+00 -9.0049e-01 -2.9371e+00
2426 2426 +1.480346370e-07 +1.028585183e+01 0000000000000000 -1.0156e-01 +1.8859e+00 +1.0810e+00 +1.1715e+00 -1.5813e-01 +3.6230e+00 -2.6373e+00 -4.1589e-02 -2.7091e+00 -3.1275e+00 +9.2706e-01 +3.8392e-01 -3.2075e+00 +1.1867e+00 -3.2630e+00 +2.9154e+00 +4.1152e-01 +3.2450e+00 -9.0101e-01 -2.9380e+00
2427 2426 +1.469648829e-07 +1.028585183e+01 0000000000000000 -1.0156e-01 +1.8859e+00 +1.0810e+00 +1.1715e+00 -1.5813e-01 +3.6230e+00 -2.6373e+00 -4.1589e-02 -2.7091e+00 -3.1275e+00 +9.2706e-01 +3.8392e-01 -3.2075e+00 +1.1867e+00 -3.2630e+00 +2.9154e+00 +4.1152e-01 +3.2450e+00 -9.0101e-01 -2.9380e+00
2447 2447 +9.393239431e-08 +1.028585177e+01 0000000000000000 -1.0131e-01 +1.8864e+00 +1.0816e+00 +1.1712e+00 -1.5795e-01 +3.6230e+00 -2.6373e+00 -4.0606e-02 -2.7094e+00 -3.1273e+00 +9.2754e-01 +3.8380e-01 -3.2077e+00 +1.1867e+00 -3.2629e+00 +2.9158e+00 +4.1161e-01 +3.2452e+00 -9.0067e-01 -2.9379e+00
2448 2447 +9.286257452e-08 +1.028585177e+01 0000000000000000 -1.0131e-01 +1.8864e+00 +1.0816e+00 +1.1712e+00 -1.5795e-01 +3.6230e+00 -2.6373e+00 -4.0606e-02 -2.7094e+00 -3.1273e+00 +9.2754e-01 +3.8380e-01 -3.2077e+00 +1.1867e+00 -3.2629e+00 +2.9158e+00 +4.1161e-01 +3.2452e+00 -9.0067e-01 -2.9379e+00
2469 2468 +9.015082547e-08 +1.028585177e+01 0000000000000000 -1.0135e-01 +1.8865e+00 +1.0817e+00 +1.1711e+00 -1.5804e-01 +3.6229e+00 -2.6374e+00 -4.0589e-02 -2.7093e+00 -3.1273e+00 +9.2755e-01 +3.8377e-01 -3.2078e+00 +1.1866e+00 -3.2630e+00 +2.9158e+00 +4.1165e-01 +3.2452e+00 -9.0060e-01 -2.9378e+00
2477 2476 +8.908167359e-08 +1.028585177e+01 0000000000000000 -1.0135e-01 +1.8865e+00 +1.0817e+00 +1.1711e+00 -1.5804e-01 +3.6229e+00 -2.6374e+00 -4.0589e-02 -2.7093e+00 -3.1273e+00 +9.2755e-01 +3.8377e-01 -3.2078e+00 +1.1866e+00 -3.2630e+00 +2.9158e+00 +4.1165e-01 +3.2452e+00 -9.0060e-01 -2.9378e+00
2490 2489 +8.627619152e-08 +1.028585177e+01 0000000000000000 -1.0140e-01 +1.8865e+00 +1.0816e+00 +1.1711e+00 -1.5825e-01 +3.6230e+00 -2.6375e+00 -4.0594e-02 -2.7092e+00 -3.1274e+00 +9.2755e-01 +3.8381e-01 -3.2078e+00 +1.1865e+00 -3.2631e+00 +2.9159e+00 +4.1170e-01 +3.2454e+00 -9.0048e-01 -2.9378e+00
2540 2539 +8.482579972e-08 +1.028585176e+01 0000000000000000 -1.0138e-01 +1.8865e+00 +1.0817e+00 +1.1711e+00 -1.5826e-01 +3.6230e+00 -2.6375e+00 -4.0613e-02 -2.7093e+00 -3.1274e+00 +9.2750e-01 +3.8379e-01 -3.2078e+00 +1.1865e+00 -3.2631e+00 +2.9159e+00 +4.1178e-01 +3.2454e+00 -9.0048e-01 -2.9378e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.736190412800e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.318325047e+05 +3.919104431e+02 0909900999090909 -9.8501e-01 -2.8071e+00 +3.0705e+00 -1.3887e+00 -1.5738e+00 +2.4622e+00 +2.0635e+00 +9.2390e-01 -2.0494e+00 -7.1772e-01 -2.6692e+00 -2.0285e+00 -9.9411e-01 +4.3926e+00 +1.3054e+00 +4.0440e+00 +3.2195e+00 -2.4418e+00 -1.1426e+00 -3.7466e+00
11 10 +2.318325046e+05 +3.919104432e+02 0909900999090909 -9.8501e-01 -2.8071e+00 +3.0705e+00 -1.3887e+00 -1.5738e+00 +2.4622e+00 +2.0635e+00 +9.2390e-01 -2.0494e+00 -7.1772e-01 -2.6692e+00 -2.0285e+00 -9.9411e-01 +4.3926e+00 +1.3054e+00 +4.0440e+00 +3.2195e+00 -2.4418e+00 -1.1426e+00 -3.7466e+00
22 22 +1.407828208e+05 +2.881756703e+02 0909900999090909 -1.1109e+00 -3.3148e+00 +4.9904e+00 -2.0583e+00 -2.2775e+00 +2.4170e+00 +1.6584e+00 -2.4510e+00 -2.3720e+00 -3.4397e-01 -3.5908e+00 +1.0540e+00 +7.7125e-01 +1.2542e+00 +2.6600e+00 +1.5581e+00 +5.1279e-01 -1.5703e-01 -2.7972e+00 -1.1002e+00
43 43 +5.174769126e+04 +3.234126045e+02 0909900999090909 -9.7897e-01 -3.2683e+00 +4.7264e+00 -2.2780e+00 -4.3066e+00 +2.7921e+00 +2.0499e+00 -4.9567e+00 -1.8191e+00 +1.8589e+00 -4.0748e+00 +3.4724e+00 +1.1756e+00 -1.6023e-01 +4.9883e+00 +1.1281e+00 +2.5786e-01 +6.3117e-01 -4.5748e+00 +2.9144e+00
64 64 +4.959954749e+04 +3.237579476e+02 0909900999090909 -9.7624e-01 -3.2710e+00 +4.7781e+00 -2.2772e+00 -4.3401e+00 +2.7694e+00 +2.0183e+00 -4.9998e+00 -1.7585e+00 +1.8352e+00 -4.0699e+00 +3.5427e+00 +1.2044e+00 -2.3086e-01 +4.9856e+00 +1.0674e+00 +1.8696e-01 +7.0109e-01 -4.5940e+00 +2.9684e+00
85 85 +8.560113113e+03 +3.198030488e+02 0009900999090909 -1.3066e+00 -3.2043e+00 +4.9989e+00 -2.3265e+00 -4.7262e+00 +1.6640e+00 +1.5991e+00 -4.9781e+00 -9.5612e-02 +1.6486e+00 -3.6525e+00 +4.8319e+00 +1.3782e+00 -1.4103e+00 +4.9905e+00 +6.0493e-01 -8.8549e-01 +1.1424e+00 -4.5643e+00 +3.6601e+00
106 106 +1.156291825e+02 +2.892482238e+02 0000000000000000 -4.4119e+00 -3.1780e+00 +4.9846e+00 -3.5940e+00 -7.0342e-01 -5.3483e-01 +2.9691e+00 -4.9706e+00 -8.4991e-01 +7.8846e-01 -4.2070e+00 +4.0923e+00 +1.8442e+00 -2.7128e+00 +4.9399e+00 -1.0190e-02 -4.1917e+00 -5.0455e-01 -4.0258e+00 +2.9455e-01
127 127 +1.003131471e+02 +2.739321884e+02 0000000000000000 -3.7269e+00 -2.8465e+00 +4.9403e+00 -2.6761e+00 -1.3181e+00 +9.2037e-02 +2.5608e+00 -4.9689e+00 -2.9270e-01 +6.9801e-01 -3.7343e+00 +4.1412e+00 +1.6704e+00 -1.7456e+00 +4.6494e+00 +3.5205e-01 -3.1409e+00 -3.0489e-01 -3.7644e+00 +1.5121e+00
148 148 +8.707576467e+01 +2.606948059e+02 0000000000000000 -4.2031e+00 -2.4893e+00 +4.8507e+00 -1.8835e+00 -1.3005e+00 +1.6178e-01 +3.2607e+00 -4.9724e+00 +1.3281e+00 +3.8164e-01 -4.0585e+00 +1.7786e+00 +5.0550e-01 -1.2700e+00 +3.1916e+00 +1.2672e-01 -3.6844e+00 -6.3895e-02 -3.2450e+00 +1.3415e+00
169 169 +7.273724822e+01 +2.463562895e+02 0000000000000000 -3.7933e+00 -2.8171e+00 +4.6253e+00 -1.9336e+00 -9.4669e-01 +1.0377e-01 +2.8702e+00 -4.9587e+00 +3.0087e-01 +7.2278e-01 -3.9689e+00 +2.6041e+00 +8.6102e-01 -1.4500e+00 +3.4407e+00 +3.7489e-01 -3.1783e+00 -6.4326e-01 -2.7884e+00 +1.6919e+00
190 190 +5.842194954e+01 +2.320409908e+02 0000000000000000 -3.6322e+00 -3.0329e+00 +4.5411e+00 -1.6592e+00 -8.6366e-01 -1.5830e-02 +2.8547e+00 -4.9208e+00 +1.7723e-01 +8.3813e-01 -4.0767e+00 +2.3734e+00 +6.2256e-01 -1.6445e+00 +2.8701e+00 +4.4902e-01 -3.0600e+00 -7.6741e-01 -2.2151e+00 +1.8430e+00
211 211 +2.829682079e+01 +2.019158621e+02 0000000000000000 -3.5837e+00 -3.1971e+00 +4.2348e+00 -9.3750e-01 -5.7861e-01 -1.4839e-01 +3.0283e+00 -4.3690e+00 -4.0257e-01 +6.9658e-01 -3.6169e+00 +2.6947e+00 +3.8180e-01 -2.6984e+00 +1.5263e+00 +1.2313e+00 -2.9199e+00 -9.1284e-01 -1.2168e+00 +2.2814e+00
232 232 +1.715638643e+01 +1.907754277e+02 0000000000000000 -3.3022e+00 -3.7569e+00 +3.9476e+00 -4.1859e-01 -9.1414e-01 -4.7294e-01 +3.0302e+00 -3.9485e+00 -6.7604e-01 +8.3903e-01 -3.5399e+00 +2.5589e+00 -3.1225e-02 -3.7635e+00 +9.4438e-01 +1.7435e+00 -2.7588e+00 -9.8939e-01 -8.3433e-01 +2.3819e+00
253 253 +8.549883396e+00 +1.821689247e+02 0000000000000000 -3.4946e+00 -3.5734e+00 +3.9187e+00 -1.9356e-01 -5.9502e-01 -7.6077e-01 +3.0811e+00 -3.9845e+00 -8.3876e-01 +8.7009e-01 -3.6017e+00 +3.0346e+00 -1.1576e-01 -3.4382e+00 +1.6290e-01 +1.8931e+00 -2.9346e+00 -1.0530e+00 +6.6721e-02 +2.4955e+00
274 274 +4.948568776e+00 +1.785676101e+02 0000000000000000 -3.2464e+00 -3.5025e+00 +3.8464e+00 -1.7681e-01 -4.9204e-01 -7.1653e-01 +3.1266e+00 -3.9646e+00 -6.6792e-01 +1.4373e+00 -3.5912e+00 +3.1980e+00 -3.5429e-01 -4.1046e+00 -2.1490e-01 +2.1544e+00 -2.7634e+00 -8.9640e-01 +8.1544e-01 +2.5465e+00
295 295 +1.944859438e+00 +1.755639007e+02 0000000000000000 -3.5312e+00 -3.8941e+00 +3.7113e+00 +1.6810e-01 -8.2930e-01 -9.9173e-01 +3.7639e+00 -3.7467e+00 -1.0766e+00 +1.4131e+00 -3.5909e+00 +3.8198e+00 -7.7402e-01 -3.9845e+00 -8.2994e-01 +1.9061e+00 -3.0174e+00 -9.5666e-01 +8.1523e-01 +2.9238e+00
316 316 +9.070985010e-01 +1.745261398e+02 0000000000000000 -3.4216e+00 -3.7967e+00 +3.6410e+00 +3.5220e-02 -7.3427e-01 -1.2433e+00 +3.6568e+00 -3.7089e+00 -1.1174e+00 +1.2384e+00 -3.6135e+00 +3.6706e+00 -6.3192e-01 -3.9518e+00 -9.3701e-01 +2.2099e+00 -3.0225e+00 -8.4859e-01 +1.2019e+00 +2.9673e+00
337 337 +2.843718566e-01 +1.739034131e+02 0000000000000000 -3.3142e+00 -3.8866e+00 +3.6140e+00 -3.0099e-02 -7.5061e-01 -1.2890e+00 +3.6732e+00 -3.7313e+00 -1.2275e+00 +1.2578e+00 -3.5667e+00 +3.7213e+00 -7.3020e-01 -3.9267e+00 -1.1234e+00 +2.1540e+00 -2.9812e+00 -8.3595e-01 +1.4368e+00 +2.9523e+00
358 358 +7.916702115e-02 +1.736982083e+02 0000000000000000 -3.2830e+00 -3.9209e+00 +3.5624e+00 -5.3355e-02 -7.4736e-01 -1.3560e+00 +3.6773e+00 -3.6963e+00 -1.2920e+00 +1.2382e+00 -3.4999e+00 +3.7414e+00 -7.8870e-01 -3.8893e+00 -1.2501e+00 +2.1934e+00 -2.9510e+00 -8.5756e-01 +1.5649e+00 +2.9459e+00
379 379 +2.079034269e-02 +1.736398316e+02 0000000000000000 -3.2323e+00 -3.9638e+00 +3.5586e+00 -7.7662e-02 -7.6004e-01 -1.3851e+00 +3.6692e+00 -3.7083e+00 -1.3375e+00 +1.2220e+00 -3.4897e+00 +3.7443e+00 -8.1481e-01 -3.8645e+00 -1.3161e+00 +2.1657e+00 -2.9342e+00 -8.4449e-01 +1.6443e+00 +2.9484e+00
400 400 +5.978494049e-03 +1.736250198e+02 0000000000000000 -3.2265e+00 -3.9676e+00 +3.5406e+00 -8.6403e-02 -7.5778e-01 -1.4046e+00 +3.6699e+00 -3.6916e+00 -1.3470e+00 +1.2174e+00 -3.4633e+00 +3.7523e+00 -8.3485e-01 -3.8522e+00 -1.3494e+00 +2.1824e+00 -2.9212e+00 -8.5588e-01 +1.6805e+00 +2.9405e+00
421 421 +2.484762765e-03 +1.736215260e+02 0000000000000000 -3.2160e+00 -3.9762e+00 +3.5399e+00 -8.9157e-02 -7.6032e-01 -1.4093e+00 +3.6689e+00 -3.6961e+00 -1.3596e+00 +1.2138e+00 -3.4624e+00 +3.7526e+00 -8.3928e-01 -3.8487e+00 -1.3646e+00 +2.1769e+00 -2.9203e+00 -8.5195e-01 +1.6964e+00 +2.9437e+00
442 442 +1.766469377e-03 +1.736208077e+02 0000000000000000 -3.2145e+00 -3.9773e+00 +3.5374e+00 -9.1254e-02 -7.6188e-01 -1.4130e+00 +3.6700e+00 -3.6933e+00 -1.3598e+00 +1.2134e+00 -3.4605e+00 +3.7546e+00 -8.4233e-01 -3.8466e+00 -1.3674e+00 +2.1776e+00 -2.9187e+00 -8.5280e-01 +1.7012e+00 +2.9423e+00
463 463 +5.732886918e-04 +1.736196146e+02 0000000000000000 -3.2109e+00 -3.9809e+00 +3.5364e+00 -9.3012e-02 -7.6000e-01 -1.4161e+00 +3.6679e+00 -3.6934e+00 -1.3645e+00 +1.2112e+00 -3.4550e+00 +3.7542e+00 -8.4528e-01 -3.8441e+00 -1.3767e+00 +2.1778e+00 -2.9158e+00 -8.5316e-01 +1.7098e+00 +2.9419e+00
484 484 +3.637550452e-04 +1.736194050e+02 0000000000000000 -3.2091e+00 -3.9827e+00 +3.5352e+00 -9.4701e-02 -7.6215e-01 -1.4182e+00 +3.6677e+00 -3.6928e+00 -1.3654e+00 +1.2111e+00 -3.4554e+00 +3.7546e+00 -8.4683e-01 -3.8421e+00 -1.3778e+00 +2.1772e+00 -2.9144e+00 -8.5359e-01 +1.7124e+00 +2.9412e+00
505 505 +3.384883151e-04 +1.736193798e+02 0000000000000000 -3.2091e+00 -3.9826e+00 +3.5353e+00 -9.4547e-02 -7.6146e-01 -1.4180e+00 +3.6678e+00 -3.6928e+00 -1.3657e+00 +1.2107e+00 -3.4547e+00 +3.7546e+00 -8.4682e-01 -3.8423e+00 -1.3786e+00 +2.1773e+00 -2.9144e+00 -8.5351e-01 +1.7129e+00 +2.9413e+00
526 526 +1.146309724e-04 +1.736191559e+02 0000000000000000 -3.2074e+00 -3.9845e+00 +3.5346e+00 -9.5769e-02 -7.6150e-01 -1.4199e+00 +3.6667e+00 -3.6925e+00 -1.3672e+00 +1.2101e+00 -3.4530e+00 +3.7545e+00 -8.4828e-01 -3.8407e+00 -1.3817e+00 +2.1771e+00 -2.9128e+00 -8.5385e-01 +1.7163e+00 +2.9408e+00
547 547 +7.311429081e-05 +1.736191144e+02 0000000000000000 -3.2068e+00 -3.9850e+00 +3.5343e+00 -9.6194e-02 -7.6160e-01 -1.4203e+00 +3.6667e+00 -3.6924e+00 -1.3678e+00 +1.2097e+00 -3.4525e+00 +3.7545e+00 -8.4874e-01 -3.8402e+00 -1.3827e+00 +2.1770e+00 -2.9123e+00 -8.5400e-01 +1.7176e+00 +2.9406e+00
568 568 +6.798946745e-05 +1.736191093e+02 0000000000000000 -3.2067e+00 -3.9852e+00 +3.5343e+00 -9.6238e-02 -7.6157e-01 -1.4205e+00 +3.6665e+00 -3.6924e+00 -1.3678e+00 +1.2097e+00 -3.4524e+00 +3.7545e+00 -8.4880e-01 -3.8401e+00 -1.3829e+00 +2.1770e+00 -2.9122e+00 -8.5400e-01 +1.7177e+00 +2.9406e+00
589 589 +2.243986106e-05 +1.736190637e+02 0000000000000000 -3.2059e+00 -3.9859e+00 +3.5340e+00 -9.6829e-02 -7.6163e-01 -1.4212e+00 +3.6663e+00 -3.6922e+00 -1.3686e+00 +1.2093e+00 -3.4516e+00 +3.7545e+00 -8.4946e-01 -3.8394e+00 -1.3843e+00 +2.1769e+00 -2.9115e+00 -8.5421e-01 +1.7194e+00 +2.9404e+00
590 589 +2.209455823e-05 +1.736190634e+02 0000000000000000 -3.2059e+00 -3.9859e+00 +3.5340e+00 -9.6829e-02 -7.6163e-01 -1.4212e+00 +3.6663e+00 -3.6922e+00 -1.3686e+00 +1.2093e+00 -3.4516e+00 +3.7545e+00 -8.4946e-01 -3.8394e+00 -1.3843e+00 +2.1769e+00 -2.9115e+00 -8.5421e-01 +1.7194e+00 +2.9404e+00
610 610 +1.459261250e-05 +1.736190559e+02 0000000000000000 -3.2057e+00 -3.9863e+00 +3.5339e+00 -9.6963e-02 -7.6158e-01 -1.4215e+00 +3.6660e+00 -3.6922e+00 -1.3688e+00 +1.2092e+00 -3.4513e+00 +3.7544e+00 -8.4966e-01 -3.8392e+00 -1.3848e+00 +2.1769e+00 -2.9112e+00 -8.5421e-01 +1.7198e+00 +2.9403e+00
611 610 +1.424731198e-05 +1.736190555e+02 0000000000000000 -3.2057e+00 -3.9863e+00 +3.5339e+00 -9.6963e-02 -7.6158e-01 -1.4215e+00 +3.6660e+00 -3.6922e+00 -1.3688e+00 +1.2092e+00 -3.4513e+00 +3.7544e+00 -8.4966e-01 -3.8392e+00 -1.3848e+00 +2.1769e+00 -2.9112e+00 -8.5421e-01 +1.7198e+00 +2.9403e+00
631 631 +1.359312395e-05 +1.736190549e+02 0000000000000000 -3.2057e+00 -3.9863e+00 +3.5339e+00 -9.6995e-02 -7.6159e-01 -1.4215e+00 +3.6660e+00 -3.6922e+00 -1.3688e+00 +1.2092e+00 -3.4513e+00 +3.7544e+00 -8.4969e-01 -3.8392e+00 -1.3848e+00 +2.1769e+00 -2.9112e+00 -8.5423e-01 +1.7199e+00 +2.9403e+00
632 631 +1.324782406e-05 +1.736190545e+02 0000000000000000 -3.2057e+00 -3.9863e+00 +3.5339e+00 -9.6995e-02 -7.6159e-01 -1.4215e+00 +3.6660e+00 -3.6922e+00 -1.3688e+00 +1.2092e+00 -3.4513e+00 +3.7544e+00 -8.4969e-01 -3.8392e+00 -1.3848e+00 +2.1769e+00 -2.9112e+00 -8.5423e-01 +1.7199e+00 +2.9403e+00
673 673 +4.500257631e-06 +1.736190458e+02 0000000000000000 -3.2053e+00 -3.9867e+00 +3.5338e+00 -9.7247e-02 -7.6160e-01 -1.4219e+00 +3.6659e+00 -3.6921e+00 -1.3691e+00 +1.2090e+00 -3.4509e+00 +3.7544e+00 -8.4998e-01 -3.8388e+00 -1.3855e+00 +2.1769e+00 -2.9109e+00 -8.5429e-01 +1.7206e+00 +2.9402e+00
676 675 +4.328150652e-06 +1.736190456e+02 0000000000000000 -3.2053e+00 -3.9867e+00 +3.5338e+00 -9.7247e-02 -7.6160e-01 -1.4219e+00 +3.6659e+00 -3.6921e+00 -1.3691e+00 +1.2090e+00 -3.4509e+00 +3.7544e+00 -8.4998e-01 -3.8388e+00 -1.3855e+00 +2.1769e+00 -2.9109e+00 -8.5429e-01 +1.7206e+00 +2.9402e+00
694 694 +2.931561625e-06 +1.736190442e+02 0000000000000000 -3.2052e+00 -3.9868e+00 +3.5338e+00 -9.7316e-02 -7.6160e-01 -1.4220e+00 +3.6658e+00 -3.6921e+00 -1.3692e+00 +1.2090e+00 -3.4508e+00 +3.7544e+00 -8.5007e-01 -3.8388e+00 -1.3857e+00 +2.1768e+00 -2.9108e+00 -8.5432e-01 +1.7208e+00 +2.9401e+00
697 696 +2.759452542e-06 +1.736190440e+02 0000000000000000 -3.2052e+00 -3.9868e+00 +3.5338e+00 -9.7316e-02 -7.6160e-01 -1.4220e+00 +3.6658e+00 -3.6921e+00 -1.3692e+00 +1.2090e+00 -3.4508e+00 +3.7544e+00 -8.5007e-01 -3.8388e+00 -1.3857e+00 +2.1768e+00 -2.9108e+00 -8.5432e-01 +1.7208e+00 +2.9401e+00
713 712 +2.747104617e-06 +1.736190440e+02 0000000000000000 -3.2052e+00 -3.9868e+00 +3.5338e+00 -9.7316e-02 -7.6160e-01 -1.4220e+00 +3.6658e+00 -3.6921e+00 -1.3692e+00 +1.2090e+00 -3.4508e+00 +3.7544e+00 -8.5007e-01 -3.8388e+00 -1.3857e+00 +2.1768e+00 -2.9108e+00 -8.5432e-01 +1.7208e+00 +2.9401e+00
718 717 +2.552338316e-06 +1.736190438e+02 0000000000000000 -3.2052e+00 -3.9868e+00 +3.5337e+00 -9.7329e-02 -7.6160e-01 -1.4220e+00 +3.6658e+00 -3.6921e+00 -1.3692e+00 +1.2090e+00 -3.4508e+00 +3.7544e+00 -8.5008e-01 -3.8387e+00 -1.3857e+00 +2.1768e+00 -2.9108e+00 -8.5432e-01 +1.7208e+00 +2.9401e+00
779 779 +8.062487495e-07 +1.736190421e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7460e-02 -7.6163e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4507e+00 +3.7544e+00 -8.5027e-01 -3.8386e+00 -1.3860e+00 +2.1769e+00 -2.9106e+00 -8.5439e-01 +1.7212e+00 +2.9400e+00
796 795 +7.873245522e-07 +1.736190421e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7460e-02 -7.6163e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4507e+00 +3.7544e+00 -8.5027e-01 -3.8386e+00 -1.3860e+00 +2.1769e+00 -2.9106e+00 -8.5439e-01 +1.7212e+00 +2.9400e+00
800 800 +5.671869019e-07 +1.736190418e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7477e-02 -7.6159e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4506e+00 +3.7544e+00 -8.5025e-01 -3.8386e+00 -1.3861e+00 +2.1768e+00 -2.9106e+00 -8.5435e-01 +1.7212e+00 +2.9401e+00
806 805 +5.582273275e-07 +1.736190418e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7477e-02 -7.6159e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4506e+00 +3.7544e+00 -8.5025e-01 -3.8386e+00 -1.3861e+00 +2.1768e+00 -2.9106e+00 -8.5435e-01 +1.7212e+00 +2.9401e+00
817 816 +5.482558834e-07 +1.736190418e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7477e-02 -7.6159e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4506e+00 +3.7544e+00 -8.5025e-01 -3.8386e+00 -1.3861e+00 +2.1768e+00 -2.9106e+00 -8.5435e-01 +1.7212e+00 +2.9401e+00
827 826 +5.314754787e-07 +1.736190418e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7479e-02 -7.6160e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4506e+00 +3.7544e+00 -8.5026e-01 -3.8386e+00 -1.3861e+00 +2.1768e+00 -2.9106e+00 -8.5437e-01 +1.7213e+00 +2.9401e+00
838 837 +5.215043757e-07 +1.736190418e+02 0000000000000000 -3.2050e+00 -3.9870e+00 +3.5337e+00 -9.7479e-02 -7.6160e-01 -1.4222e+00 +3.6657e+00 -3.6920e+00 -1.3694e+00 +1.2089e+00 -3.4506e+00 +3.7544e+00 -8.5026e-01 -3.8386e+00 -1.3861e+00 +2.1768e+00 -2.9106e+00 -8.5437e-01 +1.7213e+00 +2.9401e+00
5129 5129 +4.881777329e-07 +1.736190418e+02 0000000000000000 -3.2049e+00 -3.9872e+00 +3.5336e+00 -9.7617e-02 -7.6169e-01 -1.4224e+00 +3.6657e+00 -3.6920e+00 -1.3695e+00 +1.2090e+00 -3.4506e+00 +3.7544e+00 -8.5034e-01 -3.8386e+00 -1.3860e+00 +2.1768e+00 -2.9105e+00 -8.5446e-01 +1.7213e+00 +2.9400e+00
5146 5145 +4.692417690e-07 +1.736190417e+02 0000000000000000 -3.2049e+00 -3.9872e+00 +3.5336e+00 -9.7617e-02 -7.6169e-01 -1.4224e+00 +3.6657e+00 -3.6920e+00 -1.3695e+00 +1.2090e+00 -3.4506e+00 +3.7544e+00 -8.5034e-01 -3.8386e+00 -1.3860e+00 +2.1768e+00 -2.9105e+00 -8.5446e-01 +1.7213e+00 +2.9400e+00
5150 5150 +9.568034898e-08 +1.736190414e+02 0000000000000000 -3.2048e+00 -3.9872e+00 +3.5336e+00 -9.7503e-02 -7.6160e-01 -1.4223e+00 +3.6656e+00 -3.6920e+00 -1.3696e+00 +1.2087e+00 -3.4504e+00 +3.7545e+00 -8.5030e-01 -3.8383e+00 -1.3863e+00 +2.1768e+00 -2.9104e+00 -8.5436e-01 +1.7215e+00 +2.9401e+00
5156 5155 +8.672535046e-08 +1.736190414e+02 0000000000000000 -3.2048e+00 -3.9872e+00 +3.5336e+00 -9.7503e-02 -7.6160e-01 -1.4223e+00 +3.6656e+00 -3.6920e+00 -1.3696e+00 +1.2087e+00 -3.4504e+00 +3.7545e+00 -8.5030e-01 -3.8383e+00 -1.3863e+00 +2.1768e+00 -2.9104e+00 -8.5436e-01 +1.7215e+00 +2.9401e+00
5177 5176 +8.502277637e-08 +1.736190414e+02 0000000000000000 -3.2049e+00 -3.9872e+00 +3.5336e+00 -9.7535e-02 -7.6159e-01 -1.4223e+00 +3.6656e+00 -3.6920e+00 -1.3696e+00 +1.2088e+00 -3.4505e+00 +3.7544e+00 -8.5031e-01 -3.8385e+00 -1.3863e+00 +2.1768e+00 -2.9105e+00 -8.5438e-01 +1.7214e+00 +2.9400e+00
9471 9471 +6.686542520e-08 +1.736190413e+02 0000000000000000 -3.2049e+00 -3.9871e+00 +3.5336e+00 -9.7556e-02 -7.6160e-01 -1.4223e+00 +3.6656e+00 -3.6920e+00 -1.3695e+00 +1.2088e+00 -3.4505e+00 +3.7544e+00 -8.5035e-01 -3.8385e+00 -1.3863e+00 +2.1768e+00 -2.9105e+00 -8.5439e-01 +1.7215e+00 +2.9400e+00
